Block	CountA	CountB	SNVs	Haplotype
8650	6	5	-	-
8651	2	2	match	-
8652	4	2	-	-
8653	2	1	-	-
8654	4	3	-	-
8655	6	5	-	-
8656	3	2	-	-
8657	2	1	-	-
8658	2	2	match	-
8659	7	6	-	-
8660	2	1	-	-
8661	2	1	-	-
8662	5	4	-	-
8663	2	1	-	-
8664	5	4	-	-
8665	2	2	match	match
8666	2	1	-	-
8667	2	1	-	-
8668	3	2	-	-
8669	8	6	-	-
8670	2	1	-	-
8671	4	3	-	-
8672	4	3	-	-
8673	2	1	-	-
8674	2	0	-	-
8675	2	1	-	-
8676	2	1	-	-
8677	2	1	-	-
8678	2	1	-	-
8679	6	5	-	-
8680	2	1	-	-
8681	2	1	-	-
8682	2	1	-	-
8683	2	1	-	-
8684	2	1	-	-
8685	5	4	-	-
8686	2	1	-	-
8687	6	4	-	-
8688	5	5	match	-
8689	2	2	match	-
8690	12	11	-	-
8691	2	1	-	-
8692	2	1	-	-
8693	2	2	match	match
8694	4	4	match	-
8695	6	6	match	match
8696	2	1	-	-
8697	4	3	-	-
8698	2	1	-	-
8699	3	2	-	-
8700	2	1	-	-
8701	7	6	-	-
8702	2	1	-	-
8703	3	2	-	-
8704	2	1	-	-
8705	4	3	-	-
8706	3	2	-	-
8707	18	16	-	-
8708	5	4	-	-
8709	3	2	-	-
8710	2	1	-	-
8711	2	1	-	-
8712	2	1	-	-
8713	2	1	-	-
8714	5	5	match	-
8715	3	2	-	-
8716	5	5	match	-
8717	2	1	-	-
8718	4	3	-	-
8719	2	1	-	-
8720	7	6	-	-
8721	2	2	match	match
8722	2	1	-	-
8723	2	2	match	-
8724	3	2	-	-
8725	3	3	match	-
8726	2	1	-	-
8727	2	1	-	-
8728	2	1	-	-
8729	3	2	-	-
8730	2	1	-	-
8731	3	2	-	-
8732	4	2	-	-
8733	3	2	-	-
8734	5	4	-	-
8735	2	1	-	-
8736	2	1	-	-
8737	2	1	-	-
8738	4	3	-	-
8739	2	1	-	-
8740	2	1	-	-
8741	2	0	-	-
8742	7	6	-	-
8743	3	2	-	-
8744	2	1	-	-
8745	3	1	-	-
8746	2	1	-	-
8747	2	1	-	-
8748	2	1	-	-
8749	3	3	match	match
8750	2	2	match	-
8751	2	1	-	-
8752	5	3	-	-
8753	3	2	-	-
8754	2	1	-	-
8755	2	1	-	-
8756	2	1	-	-
8757	4	2	-	-
8758	3	2	-	-
8759	4	3	-	-
8760	15	14	-	-
8761	2	1	-	-
8762	3	0	-	-
8763	5	4	-	-
8764	2	1	-	-
8765	7	6	-	-
8766	3	2	-	-
8767	3	2	-	-
8768	4	3	-	-
8769	3	2	-	-
8770	2	1	-	-
8771	2	1	-	-
8772	6	5	-	-
8773	4	3	-	-
8774	2	1	-	-
8775	6	5	-	-
8776	2	2	match	-
8777	2	1	-	-
8778	4	3	-	-
8779	2	1	-	-
8780	5	4	-	-
8781	2	1	-	-
8782	2	1	-	-
8783	2	1	-	-
8784	3	2	-	-
8785	2	1	-	-
8786	2	1	-	-
8787	4	3	-	-
8788	5	4	-	-
8789	4	4	match	-
8790	3	2	-	-
8791	2	1	-	-
8792	5	3	-	-
8793	2	2	match	-
8794	2	2	match	match
8795	2	1	-	-
8796	11	10	-	-
8797	2	2	match	-
8798	4	3	-	-
8799	7	7	match	-
8800	2	1	-	-
8801	5	4	-	-
8802	2	1	-	-
8803	3	2	-	-
8804	3	2	-	-
8805	5	5	match	match
8806	4	3	-	-
8807	2	1	-	-
8808	2	2	match	match
8809	3	2	-	-
8810	2	2	match	-
8811	3	2	-	-
8812	2	0	-	-
8813	2	1	-	-
8814	2	2	match	match
8815	3	2	-	-
8816	6	5	-	-
8817	2	1	-	-
8818	3	2	-	-
8819	3	2	-	-
8820	5	4	-	-
8821	3	2	-	-
8822	2	1	-	-
8823	2	1	-	-
8824	7	6	-	-
8825	2	2	match	match
8826	2	2	match	match
8827	2	2	match	match
8828	4	3	-	-
8829	2	1	-	-
8830	2	2	match	-
8831	2	0	-	-
8832	7	6	-	-
8833	3	2	-	-
8834	3	2	-	-
8835	2	2	match	match
8836	2	2	match	match
8837	2	2	match	-
8838	2	1	-	-
8839	3	2	-	-
8840	4	2	-	-
8841	2	1	-	-
8842	5	5	match	-
8843	2	1	-	-
8844	2	1	-	-
8845	5	4	-	-
8846	2	2	match	-
8847	3	2	-	-
8848	2	1	-	-
8849	2	1	-	-
8850	2	2	match	-
8851	2	1	-	-
8852	3	2	-	-
8853	2	2	match	match
8854	2	1	-	-
8855	3	3	match	-
8856	5	4	-	-
8857	2	1	-	-
8858	2	2	match	-
8859	4	4	match	match
8860	7	6	-	-
8861	5	4	-	-
8862	2	1	-	-
8863	2	1	-	-
8864	2	1	-	-
8865	2	1	-	-
8866	3	2	-	-
8867	8	7	-	-
8868	4	4	match	match
8869	2	1	-	-
8870	2	1	-	-
8871	6	6	match	match
8872	2	1	-	-
8873	2	1	-	-
8874	2	0	-	-
8875	2	1	-	-
8876	2	1	-	-
8877	2	1	-	-
8878	9	8	-	-
8879	3	2	-	-
8880	2	1	-	-
8881	3	3	match	-
8882	2	1	-	-
8883	2	1	-	-
8884	2	2	match	match
8885	6	4	-	-
8886	4	3	-	-
8887	4	3	-	-
8888	2	1	-	-
8889	3	2	-	-
8890	2	1	-	-
8891	3	3	match	-
8892	4	3	-	-
8893	2	2	match	match
8894	2	2	match	match
8895	3	2	-	-
8896	2	2	match	match
8897	3	2	-	-
8898	2	2	match	match
8899	2	2	match	-
8900	2	1	-	-
8901	3	3	match	match
8902	2	2	match	match
8903	2	2	match	match
8904	4	3	-	-
8905	6	6	match	match
8906	3	3	match	match
8907	3	2	-	-
8908	7	7	match	match
8909	2	2	match	-
8910	5	3	-	-
8911	4	3	-	-
8912	3	2	-	-
8913	4	4	match	-
8914	3	2	-	-
8915	4	3	-	-
8916	2	1	-	-
8917	4	4	match	match
8918	2	2	match	-
8919	6	6	match	-
8920	3	2	-	-
8921	4	4	match	match
8922	8	8	match	-
8923	5	3	-	-
8924	3	3	match	match
8925	2	2	match	match
8926	4	3	-	-
8927	3	3	match	-
8928	4	3	-	-
8929	2	1	-	-
8930	2	1	-	-
8931	2	1	-	-
8932	2	2	match	-
8933	3	2	-	-
8934	2	2	match	match
8935	4	3	-	-
8936	2	1	-	-
8937	3	3	match	-
8938	2	2	match	-
8939	8	7	-	-
8940	3	2	-	-
8941	8	8	match	match
8942	3	2	-	-
8943	2	2	match	match
8944	3	1	-	-
8945	5	4	-	-
8946	2	2	match	match
8947	2	1	-	-
8948	6	5	-	-
8949	9	8	-	-
8950	2	2	match	match
8951	4	3	-	-
8952	4	4	match	match
8953	4	3	-	-
8954	3	2	-	-
8955	5	4	-	-
8956	5	4	-	-
8957	2	1	-	-
8958	3	2	-	-
8959	2	1	-	-
8960	6	6	match	-
8961	2	1	-	-
8962	3	2	-	-
8963	2	1	-	-
8964	2	1	-	-
8965	4	3	-	-
8966	3	2	-	-
8967	8	7	-	-
8968	2	2	match	match
8969	3	2	-	-
8970	2	1	-	-
8971	2	1	-	-
8972	3	3	match	match
8973	4	3	-	-
8974	3	3	match	match
8975	3	3	match	match
8976	3	2	-	-
8977	2	1	-	-
8978	2	1	-	-
8979	5	4	-	-
8980	2	1	-	-
8981	8	7	-	-
8982	2	1	-	-
8983	3	2	-	-
8984	3	2	-	-
8985	3	2	-	-
8986	5	4	-	-
8987	4	2	-	-
8988	2	1	-	-
8989	2	1	-	-
8990	15	14	-	-
8991	6	5	-	-
8992	2	1	-	-
8993	2	1	-	-
8994	4	3	-	-
8995	3	2	-	-
8996	3	2	-	-
8997	2	1	-	-
8998	5	4	-	-
8999	2	0	-	-
9000	3	1	-	-
9001	10	9	-	-
9002	4	3	-	-
9003	3	2	-	-
9004	14	13	-	-
9005	3	3	match	-
9006	5	4	-	-
9007	2	1	-	-
9008	6	4	-	-
9009	2	1	-	-
9010	3	3	match	match
9011	4	4	match	-
9012	3	3	match	match
9013	2	1	-	-
9014	3	3	match	-
9015	19	18	-	-
9016	2	1	-	-
9017	3	3	match	-
9018	2	2	match	match
9019	2	0	-	-
9020	3	2	-	-
9021	2	1	-	-
9022	2	1	-	-
9023	2	2	match	-
9024	8	6	-	-
9025	3	2	-	-
9026	6	5	-	-
9027	2	1	-	-
9028	2	1	-	-
9029	2	1	-	-
9030	3	3	match	match
9031	3	2	-	-
9032	2	1	-	-
9033	2	1	-	-
9034	6	4	-	-
9035	4	3	-	-
9036	2	1	-	-
9037	2	0	-	-
9038	2	1	-	-
9039	2	1	-	-
9040	3	2	-	-
9041	2	2	match	-
9042	3	2	-	-
9043	2	0	-	-
9044	4	3	-	-
9045	7	4	-	-
9046	11	10	-	-
9047	2	1	-	-
9048	2	2	match	match
9049	3	2	-	-
9050	2	1	-	-
9051	2	1	-	-
9052	3	2	-	-
9053	5	3	-	-
9054	7	6	-	-
9055	5	4	-	-
9056	5	4	-	-
9057	3	1	-	-
9058	5	4	-	-
9059	3	2	-	-
9060	2	2	match	match
9061	7	6	-	-
9062	4	3	-	-
9063	3	2	-	-
9064	3	2	-	-
9065	5	4	-	-
9066	2	1	-	-
9067	2	1	-	-
9068	3	2	-	-
9069	2	1	-	-
9070	8	7	-	-
9071	2	1	-	-
9072	2	1	-	-
9073	2	1	-	-
9074	2	1	-	-
9075	3	2	-	-
9076	2	2	match	-
9077	4	2	-	-
9078	4	3	-	-
9079	2	1	-	-
9080	7	6	-	-
9081	3	2	-	-
9082	4	3	-	-
9083	5	4	-	-
9084	4	3	-	-
9085	6	6	match	match
9086	2	1	-	-
9087	6	5	-	-
9088	3	3	match	-
9089	3	3	match	match
9090	3	2	-	-
9091	2	1	-	-
9092	2	1	-	-
9093	2	0	-	-
9094	2	0	-	-
9095	2	2	match	match
9096	8	7	-	-
9097	3	2	-	-
9098	3	2	-	-
9099	4	2	-	-
9100	2	1	-	-
9101	2	1	-	-
9102	2	1	-	-
9103	7	6	-	-
9104	2	1	-	-
9105	7	7	match	-
9106	2	2	match	-
9107	3	2	-	-
9108	2	2	match	-
9109	2	2	match	-
9110	3	2	-	-
9111	3	2	-	-
9112	6	6	match	-
9113	2	2	match	-
9114	2	2	match	match
9115	2	1	-	-
9116	2	1	-	-
9117	2	2	match	match
9118	2	1	-	-
9119	3	3	match	match
9120	3	3	match	-
9121	3	1	-	-
9122	7	7	match	-
9123	4	3	-	-
9124	10	10	match	match
9125	11	11	match	-
9126	3	2	-	-
9127	4	4	match	-
9128	6	5	-	-
9129	3	1	-	-
9130	4	4	match	match
9131	2	1	-	-
9132	2	1	-	-
9133	2	1	-	-
9134	2	2	match	-
9135	4	4	match	-
9136	2	1	-	-
9137	7	4	-	-
9138	2	1	-	-
9139	2	1	-	-
9140	5	4	-	-
9141	4	3	-	-
9142	3	2	-	-
9143	2	1	-	-
9144	8	7	-	-
9145	2	1	-	-
9146	9	8	-	-
9147	2	1	-	-
9148	2	1	-	-
9149	3	2	-	-
9150	4	4	match	match
9151	2	1	-	-
9152	2	1	-	-
9153	6	5	-	-
9154	5	4	-	-
9155	2	1	-	-
9156	2	1	-	-
9157	2	1	-	-
9158	3	3	match	-
9159	3	2	-	-
9160	3	3	match	-
9161	2	1	-	-
9162	8	7	-	-
9163	2	1	-	-
9164	3	2	-	-
9165	3	3	match	-
9166	2	1	-	-
9167	2	1	-	-
9168	2	1	-	-
9169	2	1	-	-
9170	3	2	-	-
9171	7	6	-	-
9172	3	3	match	match
9173	2	2	match	-
9174	5	4	-	-
9175	3	3	match	-
9176	10	9	-	-
9177	2	1	-	-
9178	2	2	match	-
9179	3	2	-	-
9180	4	2	-	-
9181	5	4	-	-
9182	2	1	-	-
9183	2	2	match	match
9184	2	2	match	-
9185	2	1	-	-
9186	2	1	-	-
9187	2	1	-	-
9188	2	1	-	-
9189	6	6	match	match
9190	4	3	-	-
9191	7	7	match	match
9192	2	1	-	-
9193	4	3	-	-
9194	2	2	match	match
9195	2	1	-	-
9196	2	1	-	-
9197	2	1	-	-
9198	9	8	-	-
9199	5	4	-	-
9200	2	1	-	-
9201	2	1	-	-
9202	2	2	match	-
9203	2	1	-	-
9204	3	3	match	match
9205	2	2	match	-
9206	3	2	-	-
9207	2	1	-	-
9208	2	1	-	-
9209	2	1	-	-
9210	3	2	-	-
9211	2	1	-	-
9212	7	6	-	-
9213	3	2	-	-
9214	2	1	-	-
9215	2	1	-	-
9216	5	5	match	-
9217	2	2	match	-
9218	2	1	-	-
9219	2	1	-	-
9220	3	2	-	-
9221	2	1	-	-
9222	2	1	-	-
9223	2	1	-	-
9224	3	3	match	match
9225	4	4	match	-
9226	4	4	match	match
9227	3	2	-	-
9228	2	1	-	-
9229	2	1	-	-
9230	2	1	-	-
9231	2	1	-	-
9232	2	1	-	-
9233	3	3	match	match
9234	2	1	-	-
9235	2	1	-	-
9236	2	2	match	-
9237	2	2	match	match
9238	4	2	-	-
9239	3	2	-	-
9240	2	1	-	-
9241	2	1	-	-
9242	3	2	-	-
9243	2	1	-	-
9244	2	1	-	-
9245	2	0	-	-
9246	2	1	-	-
9247	2	1	-	-
9248	3	2	-	-
9249	5	4	-	-
9250	5	5	match	-
9251	3	2	-	-
9252	2	2	match	-
9253	2	1	-	-
9254	2	1	-	-
9255	3	2	-	-
9256	4	3	-	-
9257	2	1	-	-
9258	2	1	-	-
9259	3	3	match	-
9260	7	6	-	-
9261	2	2	match	-
9262	2	1	-	-
9263	3	2	-	-
9264	4	3	-	-
9265	7	6	-	-
9266	4	3	-	-
9267	8	7	-	-
9268	2	1	-	-
9269	2	1	-	-
9270	2	1	-	-
9271	3	2	-	-
9272	3	2	-	-
9273	2	1	-	-
9274	2	1	-	-
9275	2	1	-	-
9276	2	1	-	-
9277	2	2	match	-
9278	7	6	-	-
9279	2	1	-	-
9280	3	2	-	-
9281	7	6	-	-
9282	6	5	-	-
9283	2	1	-	-
9284	2	1	-	-
9285	2	1	-	-
9286	2	0	-	-
9287	2	2	match	-
9288	2	1	-	-
9289	2	1	-	-
9290	6	6	match	-
9291	2	1	-	-
9292	2	1	-	-
9293	16	15	-	-
9294	3	2	-	-
9295	2	0	-	-
9296	3	3	match	match
9297	5	4	-	-
9298	3	3	match	match
9299	3	2	-	-
9300	2	2	match	-
9301	2	1	-	-
9302	3	1	-	-
9303	5	4	-	-
9304	2	1	-	-
9305	6	5	-	-
9306	4	3	-	-
9307	5	5	match	-
9308	5	5	match	match
9309	3	2	-	-
9310	2	1	-	-
9311	4	4	match	match
9312	2	1	-	-
9313	4	3	-	-
9314	2	1	-	-
9315	4	4	match	match
9316	2	2	match	match
9317	3	2	-	-
9318	2	1	-	-
9319	5	4	-	-
9320	6	5	-	-
9321	11	10	-	-
9322	3	3	match	-
9323	2	1	-	-
9324	4	3	-	-
9325	3	2	-	-
9326	13	12	-	-
9327	3	3	match	-
9328	6	5	-	-
9329	5	5	match	-
9330	11	11	match	match
9331	2	1	-	-
9332	4	3	-	-
9333	8	7	-	-
9334	2	2	match	match
9335	2	1	-	-
9336	4	3	-	-
9337	3	1	-	-
9338	2	2	match	-
9339	7	7	match	match
9340	2	1	-	-
9341	2	1	-	-
9342	2	1	-	-
9343	2	1	-	-
9344	10	9	-	-
9345	2	1	-	-
9346	3	2	-	-
9347	2	1	-	-
9348	4	4	match	-
9349	2	1	-	-
9350	3	2	-	-
9351	2	1	-	-
9352	2	1	-	-
9353	2	1	-	-
9354	2	1	-	-
9355	2	1	-	-
9356	3	1	-	-
9357	19	16	-	-
9358	2	2	match	match
9359	2	1	-	-
9360	2	2	match	match
9361	3	2	-	-
9362	2	1	-	-
9363	2	2	match	-
9364	2	1	-	-
9365	4	2	-	-
9366	2	1	-	-
9367	12	11	-	-
9368	3	2	-	-
9369	3	1	-	-
9370	2	1	-	-
9371	2	1	-	-
9372	2	1	-	-
9373	4	2	-	-
9374	3	2	-	-
9375	3	2	-	-
9376	2	1	-	-
9377	4	3	-	-
9378	4	3	-	-
9379	2	1	-	-
9380	2	1	-	-
9381	5	4	-	-
9382	3	2	-	-
9383	4	3	-	-
9384	5	3	-	-
9385	2	1	-	-
9386	2	1	-	-
9387	2	1	-	-
9388	2	1	-	-
9389	2	1	-	-
9390	3	3	match	match
9391	4	3	-	-
9392	5	4	-	-
9393	2	1	-	-
9394	2	1	-	-
9395	5	4	-	-
9396	2	2	match	match
9397	4	3	-	-
9398	2	1	-	-
9399	3	2	-	-
9400	3	2	-	-
9401	4	3	-	-
9402	3	3	match	match
9403	3	2	-	-
9404	4	3	-	-
9405	4	4	match	-
9406	3	2	-	-
9407	10	10	match	-
9408	6	4	-	-
9409	8	7	-	-
9410	2	1	-	-
9411	2	1	-	-
9412	3	2	-	-
9413	4	3	-	-
9414	3	2	-	-
9415	2	2	match	-
9416	3	2	-	-
9417	3	1	-	-
9418	2	1	-	-
9419	2	1	-	-
9420	4	3	-	-
9421	2	1	-	-
9422	10	9	-	-
9423	3	2	-	-
9424	3	2	-	-
9425	3	2	-	-
9426	2	1	-	-
9427	2	1	-	-
9428	8	8	match	-
9429	2	1	-	-
9430	2	1	-	-
9431	3	3	match	-
9432	4	3	-	-
9433	4	3	-	-
9434	2	1	-	-
9435	2	1	-	-
9436	2	0	-	-
9437	6	5	-	-
9438	2	1	-	-
9439	7	5	-	-
9440	6	5	-	-
9441	2	1	-	-
9442	3	3	match	-
9443	5	4	-	-
9444	2	1	-	-
9445	2	2	match	match
9446	2	2	match	match
9447	2	2	match	-
9448	3	2	-	-
9449	2	0	-	-
9450	2	2	match	match
9451	2	1	-	-
9452	3	2	-	-
9453	2	2	match	-
9454	4	2	-	-
9455	2	1	-	-
9456	6	3	-	-
9457	4	2	-	-
9458	2	2	match	match
9459	4	3	-	-
9460	7	6	-	-
9461	14	13	-	-
9462	3	2	-	-
9463	3	2	-	-
9464	8	7	-	-
9465	5	4	-	-
9466	4	3	-	-
9467	4	3	-	-
9468	2	1	-	-
9469	3	2	-	-
9470	2	1	-	-
9471	4	3	-	-
9472	3	2	-	-
9473	2	2	match	-
9474	2	1	-	-
9475	3	3	match	match
9476	5	5	match	match
9477	2	2	match	match
9478	3	2	-	-
9479	5	4	-	-
9480	3	3	match	match
9481	3	2	-	-
9482	2	1	-	-
9483	3	3	match	-
9484	2	1	-	-
9485	6	4	-	-
9486	12	11	-	-
9487	2	2	match	-
9488	2	1	-	-
9489	2	0	-	-
9490	8	8	match	-
9491	4	3	-	-
9492	6	4	-	-
9493	15	13	-	-
9494	5	5	match	-
9495	3	2	-	-
9496	3	2	-	-
9497	2	1	-	-
9498	2	1	-	-
9499	5	4	-	-
9500	2	1	-	-
9501	4	3	-	-
9502	2	1	-	-
9503	2	1	-	-
9504	3	2	-	-
9505	2	2	match	-
9506	4	3	-	-
9507	2	1	-	-
9508	2	2	match	-
9509	3	2	-	-
9510	7	6	-	-
9511	4	3	-	-
9512	4	2	-	-
9513	5	4	-	-
9514	2	1	-	-
9515	4	3	-	-
9516	4	3	-	-
9517	4	3	-	-
9518	6	4	-	-
9519	2	1	-	-
9520	2	1	-	-
9521	2	1	-	-
9522	2	2	match	match
9523	3	3	match	match
9524	2	1	-	-
9525	2	1	-	-
9526	10	9	-	-
9527	5	3	-	-
9528	4	3	-	-
9529	6	5	-	-
9530	5	4	-	-
9531	2	2	match	match
9532	7	5	-	-
9533	2	1	-	-
9534	4	4	match	-
9535	2	2	match	match
9536	5	2	-	-
9537	2	1	-	-
9538	2	1	-	-
9539	3	2	-	-
9540	2	1	-	-
9541	2	1	-	-
9542	10	7	-	-
9543	4	3	-	-
9544	5	2	-	-
9545	2	1	-	-
9546	2	1	-	-
9547	9	8	-	-
9548	3	2	-	-
9549	4	2	-	-
9550	2	1	-	-
9551	7	5	-	-
9552	3	2	-	-
9553	2	1	-	-
9554	2	2	match	-
9555	4	4	match	-
9556	2	1	-	-
9557	2	1	-	-
9558	6	5	-	-
9559	14	13	-	-
9560	2	1	-	-
9561	2	1	-	-
9562	10	9	-	-
9563	10	10	match	match
9564	2	1	-	-
9565	4	4	match	match
9566	2	2	match	-
9567	2	1	-	-
9568	4	4	match	-
9569	2	1	-	-
9570	3	2	-	-
9571	3	2	-	-
9572	8	8	match	-
9573	4	2	-	-
9574	7	6	-	-
9575	5	4	-	-
9576	12	11	-	-
9577	4	3	-	-
9578	8	7	-	-
9579	6	5	-	-
9580	2	1	-	-
9581	5	4	-	-
9582	2	2	match	-
9583	6	6	match	-
9584	2	1	-	-
9585	9	8	-	-
9586	2	1	-	-
9587	2	1	-	-
9588	4	3	-	-
9589	3	2	-	-
9590	2	1	-	-
9591	4	3	-	-
9592	2	1	-	-
9593	5	5	match	-
9594	3	2	-	-
9595	2	1	-	-
9596	5	4	-	-
9597	2	1	-	-
9598	2	2	match	-
9599	2	1	-	-
9600	4	3	-	-
9601	3	2	-	-
9602	3	2	-	-
9603	4	3	-	-
9604	2	1	-	-
9605	6	5	-	-
9606	7	6	-	-
9607	2	2	match	-
9608	4	3	-	-
9609	5	4	-	-
9610	7	6	-	-
9611	9	9	match	-
9612	3	2	-	-
9613	2	1	-	-
9614	6	4	-	-
9615	3	3	match	-
9616	9	7	-	-
9617	3	2	-	-
9618	5	3	-	-
9619	5	4	-	-
9620	9	8	-	-
9621	3	1	-	-
9622	7	6	-	-
9623	2	1	-	-
9624	3	2	-	-
9625	3	2	-	-
9626	2	1	-	-
9627	2	1	-	-
9628	2	0	-	-
9629	3	2	-	-
9630	3	2	-	-
9631	2	1	-	-
9632	2	0	-	-
9633	4	3	-	-
9634	2	1	-	-
9635	4	3	-	-
9636	4	3	-	-
9637	4	3	-	-
9638	2	2	match	match
9639	2	1	-	-
9640	3	2	-	-
9641	4	3	-	-
9642	4	3	-	-
9643	3	2	-	-
9644	2	1	-	-
9645	3	2	-	-
9646	3	2	-	-
9647	2	1	-	-
9648	2	1	-	-
9649	3	3	match	-
9650	2	1	-	-
9651	2	1	-	-
9652	6	5	-	-
9653	2	1	-	-
9654	2	1	-	-
9655	7	6	-	-
9656	2	1	-	-
9657	2	1	-	-
9658	3	2	-	-
9659	6	5	-	-
9660	2	2	match	match
9661	2	1	-	-
9662	2	1	-	-
9663	2	0	-	-
9664	6	5	-	-
9665	2	1	-	-
9666	3	1	-	-
9667	2	1	-	-
9668	5	4	-	-
9669	2	1	-	-
9670	2	2	match	-
9671	2	2	match	match
9672	2	2	match	-
9673	2	1	-	-
9674	3	2	-	-
9675	2	2	match	-
9676	2	1	-	-
9677	2	1	-	-
9678	2	0	-	-
9679	2	1	-	-
9680	2	1	-	-
9681	2	2	match	-
9682	2	1	-	-
9683	2	1	-	-
9684	2	1	-	-
9685	2	1	-	-
9686	2	1	-	-
9687	2	2	match	-
9688	9	9	match	-
9689	3	2	-	-
9690	3	2	-	-
9691	2	1	-	-
9692	2	1	-	-
9693	3	2	-	-
9694	2	1	-	-
9695	2	1	-	-
9696	3	2	-	-
9697	2	1	-	-
9698	2	2	match	-
9699	2	2	match	match
9700	2	1	-	-
9701	2	1	-	-
9702	3	2	-	-
9703	4	2	-	-
9704	2	1	-	-
9705	3	2	-	-
9706	3	2	-	-
9707	2	1	-	-
9708	2	1	-	-
9709	3	2	-	-
9710	2	1	-	-
9711	2	1	-	-
9712	4	3	-	-
9713	2	1	-	-
9714	2	1	-	-
9715	2	1	-	-
9716	2	1	-	-
9717	9	8	-	-
9718	4	3	-	-
9719	2	1	-	-
9720	2	1	-	-
9721	2	2	match	match
9722	2	0	-	-
9723	2	1	-	-
9724	2	1	-	-
9725	2	1	-	-
9726	2	1	-	-
9727	2	1	-	-
9728	2	1	-	-
9729	2	1	-	-
9730	2	1	-	-
9731	2	2	match	match
9732	8	7	-	-
9733	2	2	match	-
9734	2	1	-	-
9735	5	3	-	-
9736	4	3	-	-
9737	2	1	-	-
9738	2	1	-	-
9739	11	10	-	-
9740	5	4	-	-
9741	4	4	match	-
9742	5	4	-	-
9743	5	4	-	-
9744	2	2	match	-
9745	4	3	-	-
9746	4	4	match	-
9747	7	6	-	-
9748	2	1	-	-
9749	3	3	match	-
9750	2	1	-	-
9751	2	2	match	match
9752	4	3	-	-
9753	4	3	-	-
9754	3	2	-	-
9755	4	3	-	-
9756	7	6	-	-
9757	4	3	-	-
9758	2	1	-	-
9759	2	1	-	-
9760	3	2	-	-
9761	2	1	-	-
9762	2	1	-	-
9763	2	1	-	-
9764	4	3	-	-
9765	2	1	-	-
9766	8	7	-	-
9767	3	2	-	-
9768	2	2	match	-
9769	5	4	-	-
9770	5	4	-	-
9771	2	1	-	-
9772	2	0	-	-
9773	2	0	-	-
9774	2	1	-	-
9775	2	1	-	-
9776	2	1	-	-
9777	3	2	-	-
9778	2	1	-	-
9779	2	1	-	-
9780	5	5	match	-
9781	2	2	match	match
9782	2	2	match	-
9783	2	2	match	match
9784	4	3	-	-
9785	2	1	-	-
9786	3	2	-	-
9787	9	9	match	-
9788	4	3	-	-
9789	3	2	-	-
9790	2	1	-	-
9791	2	1	-	-
9792	3	2	-	-
9793	2	1	-	-
9794	3	2	-	-
9795	2	1	-	-
9796	2	1	-	-
9797	4	3	-	-
9798	2	1	-	-
9799	4	3	-	-
9800	6	5	-	-
9801	2	1	-	-
9802	2	1	-	-
9803	8	7	-	-
9804	4	2	-	-
9805	5	5	match	match
9806	2	1	-	-
9807	2	2	match	-
9808	2	0	-	-
9809	2	1	-	-
9810	2	1	-	-
9811	3	2	-	-
9812	6	5	-	-
9813	2	1	-	-
9814	2	1	-	-
9815	3	2	-	-
9816	2	2	match	match
9817	3	2	-	-
9818	2	2	match	-
9819	2	2	match	-
9820	2	1	-	-
9821	9	7	-	-
9822	2	1	-	-
9823	2	1	-	-
9824	2	1	-	-
9825	4	3	-	-
9826	9	8	-	-
9827	2	1	-	-
9828	4	3	-	-
9829	2	1	-	-
9830	4	3	-	-
9831	7	6	-	-
9832	5	4	-	-
9833	2	1	-	-
9834	3	3	match	-
9835	2	1	-	-
9836	3	2	-	-
9837	6	4	-	-
9838	2	2	match	-
9839	2	1	-	-
9840	2	1	-	-
9841	3	2	-	-
9842	2	2	match	-
9843	2	1	-	-
9844	3	2	-	-
9845	3	3	match	match
9846	5	4	-	-
9847	2	1	-	-
9848	2	1	-	-
9849	2	2	match	-
9850	2	1	-	-
9851	2	1	-	-
9852	2	1	-	-
9853	2	1	-	-
9854	2	1	-	-
9855	2	1	-	-
9856	2	1	-	-
9857	2	0	-	-
9858	2	1	-	-
9859	2	1	-	-
9860	2	2	match	-
9861	2	1	-	-
9862	2	1	-	-
9863	2	1	-	-
9864	4	3	-	-
9865	4	3	-	-
9866	2	1	-	-
9867	2	1	-	-
9868	4	3	-	-
9869	3	2	-	-
9870	2	1	-	-
9871	2	1	-	-
9872	2	1	-	-
9873	2	1	-	-
9874	2	2	match	-
9875	2	1	-	-
9876	7	7	match	-
9877	3	2	-	-
9878	2	1	-	-
9879	3	2	-	-
9880	2	1	-	-
9881	2	1	-	-
9882	4	4	match	-
9883	4	3	-	-
9884	2	1	-	-
9885	3	2	-	-
9886	2	2	match	match
9887	3	2	-	-
9888	4	3	-	-
9889	2	2	match	match
9890	2	1	-	-
9891	2	1	-	-
9892	3	3	match	match
9893	3	2	-	-
9894	3	2	-	-
9895	10	10	match	-
9896	7	6	-	-
9897	2	1	-	-
9898	2	1	-	-
9899	3	2	-	-
9900	2	2	match	-
9901	4	3	-	-
9902	4	4	match	match
9903	2	2	match	-
9904	4	2	-	-
9905	2	0	-	-
9906	3	2	-	-
9907	3	3	match	-
9908	2	1	-	-
9909	2	1	-	-
9910	7	7	match	match
9911	2	1	-	-
9912	2	2	match	-
9913	2	1	-	-
9914	3	2	-	-
9915	2	1	-	-
9916	2	1	-	-
9917	3	2	-	-
9918	2	1	-	-
9919	2	1	-	-
